,level_0,level_1,strain,time since birth [min],cdg_dh,type,cdg [a.u.],cdg_dl
363,strain,1,AKS1088,5,574.65,high cdg cell,574.65,
364,strain,2,AKS1088,10,585.1172839506173,high cdg cell,585.1172839506173,
365,strain,3,AKS1088,15,576.4176470588235,high cdg cell,576.4176470588235,
366,strain,4,AKS1088,20,570.685393258427,high cdg cell,570.685393258427,
367,strain,5,AKS1088,25,578.5139664804469,high cdg cell,578.5139664804469,
368,strain,6,AKS1088,30,600.2173913043479,high cdg cell,600.2173913043479,
369,strain,7,AKS1088,35,616.1666666666666,high cdg cell,616.1666666666666,
370,strain,8,AKS1088,40,623.2287234042553,high cdg cell,623.2287234042553,
371,strain,9,AKS1088,45,629.463768115942,high cdg cell,629.463768115942,
372,strain,10,AKS1088,50,642.549504950495,high cdg cell,642.549504950495,
373,strain,11,AKS1088,55,650.4711538461538,high cdg cell,650.4711538461538,
374,strain,12,AKS1088,60,658.7535545023696,high cdg cell,658.7535545023696,
375,strain,13,AKS1088,65,661.5668202764977,high cdg cell,661.5668202764977,
376,strain,14,AKS1088,70,671.4708737864078,high cdg cell,671.4708737864078,
377,strain,0,AKS1088,0,662.2675438596491,high cdg cell,662.2675438596491,
378,strain,1,AKS1088,5,661.7715517241379,high cdg cell,661.7715517241379,
379,strain,2,AKS1088,10,675.2,high cdg cell,675.2,
380,strain,3,AKS1088,15,675.8223140495868,high cdg cell,675.8223140495868,
381,strain,4,AKS1088,20,671.1422924901186,high cdg cell,671.1422924901186,
382,strain,5,AKS1088,25,690.5283018867924,high cdg cell,690.5283018867924,
383,strain,6,AKS1088,30,690.8985507246376,high cdg cell,690.8985507246376,
384,strain,7,AKS1088,35,688.3541666666666,high cdg cell,688.3541666666666,
385,strain,8,AKS1088,40,697.2709030100334,high cdg cell,697.2709030100334,
386,strain,9,AKS1088,45,700.5397350993378,high cdg cell,700.5397350993378,
387,strain,10,AKS1088,50,694.290625,high cdg cell,694.290625,
388,strain,11,AKS1088,55,699.6219512195122,high cdg cell,699.6219512195122,
389,strain,12,AKS1088,60,691.5104477611941,high cdg cell,691.5104477611941,
390,strain,13,AKS1088,65,693.7715877437325,high cdg cell,693.7715877437325,
391,strain,0,AKS1088,0,593.4870466321244,high cdg cell,593.4870466321244,
392,strain,1,AKS1088,5,599.6269430051814,high cdg cell,599.6269430051814,
393,strain,2,AKS1088,10,608.6919191919192,high cdg cell,608.6919191919192,
394,strain,3,AKS1088,15,614.1116504854369,high cdg cell,614.1116504854369,
395,strain,4,AKS1088,20,595.9671361502348,high cdg cell,595.9671361502348,
396,strain,5,AKS1088,25,596.5990990990991,high cdg cell,596.5990990990991,
397,strain,6,AKS1088,30,580.5575221238938,high cdg cell,580.5575221238938,
398,strain,7,AKS1088,35,597.9662447257384,high cdg cell,597.9662447257384,
399,strain,8,AKS1088,40,599.3918367346939,high cdg cell,599.3918367346939,
400,strain,9,AKS1088,45,609.3046875,high cdg cell,609.3046875,
401,strain,10,AKS1088,50,612.4198473282443,high cdg cell,612.4198473282443,
402,strain,11,AKS1088,55,636.7442748091603,high cdg cell,636.7442748091603,
403,strain,12,AKS1088,60,650.7536231884058,high cdg cell,650.7536231884058,
404,strain,13,AKS1088,65,643.6289752650176,high cdg cell,643.6289752650176,
405,strain,14,AKS1088,70,633.1386138613861,high cdg cell,633.1386138613861,
406,strain,15,AKS1088,75,655.3125,high cdg cell,655.3125,
407,strain,16,AKS1088,80,645.3179012345679,high cdg cell,645.3179012345679,
408,strain,0,AKS1088,0,561.7227272727273,high cdg cell,561.7227272727273,
409,strain,1,AKS1088,5,548.3827160493827,high cdg cell,548.3827160493827,
410,strain,2,AKS1088,10,547.6944444444445,high cdg cell,547.6944444444445,
411,strain,3,AKS1088,15,560.2895752895753,high cdg cell,560.2895752895753,
412,strain,4,AKS1088,20,567.1476014760148,high cdg cell,567.1476014760148,
413,strain,5,AKS1088,25,573.9744525547445,high cdg cell,573.9744525547445,
414,strain,6,AKS1088,30,592.8540925266904,high cdg cell,592.8540925266904,
415,strain,7,AKS1088,35,586.2559726962457,high cdg cell,586.2559726962457,
416,strain,8,AKS1088,40,606.0374149659864,high cdg cell,606.0374149659864,
417,strain,9,AKS1088,45,599.0097719869707,high cdg cell,599.0097719869707,
418,strain,10,AKS1088,50,599.788961038961,high cdg cell,599.788961038961,
419,strain,11,AKS1088,55,593.92,high cdg cell,593.92,
420,strain,12,AKS1088,60,596.4255319148937,high cdg cell,596.4255319148937,
421,strain,13,AKS1088,65,598.5759312320916,high cdg cell,598.5759312320916,
422,strain,14,AKS1088,70,609.0697674418604,high cdg cell,609.0697674418604,
423,strain,15,AKS1088,75,615.4119318181819,high cdg cell,615.4119318181819,
424,strain,16,AKS1088,80,612.8296703296703,high cdg cell,612.8296703296703,
425,strain,0,AKS1088,0,638.2952380952381,high cdg cell,638.2952380952381,
426,strain,1,AKS1088,5,646.4018264840182,high cdg cell,646.4018264840182,
427,strain,2,AKS1088,10,644.683257918552,high cdg cell,644.683257918552,
428,strain,3,AKS1088,15,646.1806167400881,high cdg cell,646.1806167400881,
429,strain,4,AKS1088,20,679.171052631579,high cdg cell,679.171052631579,
430,strain,5,AKS1088,25,686.8024691358024,high cdg cell,686.8024691358024,
431,strain,6,AKS1088,30,701.9328063241106,high cdg cell,701.9328063241106,
432,strain,7,AKS1088,35,722.2301587301587,high cdg cell,722.2301587301587,
433,strain,8,AKS1088,40,738.6705882352941,high cdg cell,738.6705882352941,
434,strain,9,AKS1088,45,753.6752767527676,high cdg cell,753.6752767527676,
435,strain,10,AKS1088,50,758.3811188811189,high cdg cell,758.3811188811189,
436,strain,11,AKS1088,55,763.34375,high cdg cell,763.34375,
437,strain,12,AKS1088,60,767.8139534883721,high cdg cell,767.8139534883721,
438,strain,13,AKS1088,65,769.0,high cdg cell,769.0,
439,strain,14,AKS1088,70,747.5250737463127,high cdg cell,747.5250737463127,
440,strain,15,AKS1088,75,744.2443820224719,high cdg cell,744.2443820224719,
441,strain,0,AKS1088,0,582.640625,high cdg cell,582.640625,
442,strain,1,AKS1088,5,583.0346153846153,high cdg cell,583.0346153846153,
443,strain,2,AKS1088,10,565.1178571428571,high cdg cell,565.1178571428571,
444,strain,3,AKS1088,15,574.067615658363,high cdg cell,574.067615658363,
445,strain,4,AKS1088,20,612.8703071672355,high cdg cell,612.8703071672355,
446,strain,5,AKS1088,25,599.7817589576547,high cdg cell,599.7817589576547,
447,strain,6,AKS1088,30,621.6945337620579,high cdg cell,621.6945337620579,
448,strain,7,AKS1088,35,622.6762820512821,high cdg cell,622.6762820512821,
449,strain,8,AKS1088,40,660.0189274447949,high cdg cell,660.0189274447949,
450,strain,9,AKS1088,45,658.1555555555556,high cdg cell,658.1555555555556,
451,strain,10,AKS1088,50,659.2928348909658,high cdg cell,659.2928348909658,
452,strain,11,AKS1088,55,673.7943925233645,high cdg cell,673.7943925233645,
453,strain,12,AKS1088,60,683.2018633540373,high cdg cell,683.2018633540373,
454,strain,13,AKS1088,65,678.9878787878788,high cdg cell,678.9878787878788,
455,strain,14,AKS1088,70,686.5504587155963,high cdg cell,686.5504587155963,
456,strain,15,AKS1088,75,677.75,high cdg cell,677.75,
457,strain,16,AKS1088,80,683.4479768786127,high cdg cell,683.4479768786127,
458,strain,0,AKS1088,0,614.1458333333334,high cdg cell,614.1458333333334,
459,strain,1,AKS1088,5,641.8590604026846,high cdg cell,641.8590604026846,
460,strain,2,AKS1088,10,647.2933333333333,high cdg cell,647.2933333333333,
461,strain,3,AKS1088,15,665.047619047619,high cdg cell,665.047619047619,
462,strain,4,AKS1088,20,694.2260273972603,high cdg cell,694.2260273972603,
463,strain,5,AKS1088,25,703.3311258278146,high cdg cell,703.3311258278146,
464,strain,6,AKS1088,30,708.9261744966443,high cdg cell,708.9261744966443,
465,strain,7,AKS1088,35,704.3081761006289,high cdg cell,704.3081761006289,
466,strain,8,AKS1088,40,699.6686746987951,high cdg cell,699.6686746987951,
467,strain,9,AKS1088,45,700.7885714285715,high cdg cell,700.7885714285715,
468,strain,10,AKS1088,50,709.0722222222222,high cdg cell,709.0722222222222,
469,strain,11,AKS1088,55,719.4322916666666,high cdg cell,719.4322916666666,
470,strain,0,AKS1088,0,551.2475884244373,high cdg cell,551.2475884244373,
471,strain,1,AKS1088,5,548.0494186046511,high cdg cell,548.0494186046511,
472,strain,2,AKS1088,10,557.4515235457063,high cdg cell,557.4515235457063,
473,strain,3,AKS1088,15,548.0185676392573,high cdg cell,548.0185676392573,
474,strain,4,AKS1088,20,584.8266666666667,high cdg cell,584.8266666666667,
475,strain,5,AKS1088,25,563.4044665012407,high cdg cell,563.4044665012407,
476,strain,6,AKS1088,30,603.8530805687204,high cdg cell,603.8530805687204,
477,strain,7,AKS1088,35,622.5373831775701,high cdg cell,622.5373831775701,
478,strain,8,AKS1088,40,630.3552036199095,high cdg cell,630.3552036199095,
479,strain,9,AKS1088,45,636.0984340044743,high cdg cell,636.0984340044743,
480,strain,10,AKS1088,50,633.5344827586207,high cdg cell,633.5344827586207,
481,strain,11,AKS1088,55,642.1174004192873,high cdg cell,642.1174004192873,
482,strain,0,AKS1088,0,606.9633027522935,high cdg cell,606.9633027522935,
483,strain,1,AKS1088,5,604.0454545454545,high cdg cell,604.0454545454545,
484,strain,2,AKS1088,10,604.6376146788991,high cdg cell,604.6376146788991,
485,strain,3,AKS1088,15,606.5466666666666,high cdg cell,606.5466666666666,
486,strain,4,AKS1088,20,595.4303797468355,high cdg cell,595.4303797468355,
487,strain,5,AKS1088,25,584.7112970711297,high cdg cell,584.7112970711297,
488,strain,6,AKS1088,30,609.2738095238095,high cdg cell,609.2738095238095,
489,strain,7,AKS1088,35,615.1158301158301,high cdg cell,615.1158301158301,
490,strain,8,AKS1088,40,628.4721189591078,high cdg cell,628.4721189591078,
491,strain,9,AKS1088,45,641.5714285714286,high cdg cell,641.5714285714286,
492,strain,10,AKS1088,50,636.9868421052631,high cdg cell,636.9868421052631,
493,strain,11,AKS1088,55,638.0670926517572,high cdg cell,638.0670926517572,
494,strain,12,AKS1088,60,632.1073619631902,high cdg cell,632.1073619631902,
495,strain,13,AKS1088,65,654.4166666666666,high cdg cell,654.4166666666666,
496,strain,14,AKS1088,70,649.7180232558139,high cdg cell,649.7180232558139,
497,strain,15,AKS1088,75,650.7813411078718,high cdg cell,650.7813411078718,
498,strain,16,AKS1088,80,651.5540166204986,high cdg cell,651.5540166204986,
499,strain,0,AKS1088,0,609.4932126696832,high cdg cell,609.4932126696832,
500,strain,1,AKS1088,5,613.1061946902655,high cdg cell,613.1061946902655,
501,strain,2,AKS1088,10,570.0042372881356,high cdg cell,570.0042372881356,
502,strain,3,AKS1088,15,602.0082987551867,high cdg cell,602.0082987551867,
503,strain,4,AKS1088,20,587.396,high cdg cell,587.396,
504,strain,5,AKS1088,25,599.2209302325581,high cdg cell,599.2209302325581,
505,strain,6,AKS1088,30,583.0570342205323,high cdg cell,583.0570342205323,
506,strain,7,AKS1088,35,604.1547169811321,high cdg cell,604.1547169811321,
507,strain,8,AKS1088,40,647.7286245353159,high cdg cell,647.7286245353159,
508,strain,9,AKS1088,45,649.8602941176471,high cdg cell,649.8602941176471,
509,strain,10,AKS1088,50,665.2172413793104,high cdg cell,665.2172413793104,
510,strain,11,AKS1088,55,660.9278350515464,high cdg cell,660.9278350515464,
511,strain,12,AKS1088,60,658.0195439739414,high cdg cell,658.0195439739414,
512,strain,13,AKS1088,65,663.2006269592476,high cdg cell,663.2006269592476,
513,strain,14,AKS1088,70,660.9447852760736,high cdg cell,660.9447852760736,
514,strain,15,AKS1088,75,657.2662721893491,high cdg cell,657.2662721893491,
515,strain,0,AKS1088,0,177.40983606557376,high cdg cell,177.40983606557376,
516,strain,1,AKS1088,5,181.904,high cdg cell,181.904,
517,strain,2,AKS1088,10,186.8346456692913,high cdg cell,186.8346456692913,
518,strain,3,AKS1088,15,190.32,high cdg cell,190.32,
519,strain,4,AKS1088,20,189.7063492063492,high cdg cell,189.7063492063492,
520,strain,5,AKS1088,25,192.7936507936508,high cdg cell,192.7936507936508,
521,strain,6,AKS1088,30,190.456,high cdg cell,190.456,
522,strain,7,AKS1088,35,193.05263157894737,high cdg cell,193.05263157894737,
523,strain,8,AKS1088,40,190.50381679389312,high cdg cell,190.50381679389312,
524,strain,9,AKS1088,45,191.6136363636364,high cdg cell,191.6136363636364,
525,strain,10,AKS1088,50,192.56716417910448,high cdg cell,192.56716417910448,
526,strain,11,AKS1088,55,191.3142857142857,high cdg cell,191.3142857142857,
527,strain,12,AKS1088,60,192.8943661971831,high cdg cell,192.8943661971831,
528,strain,13,AKS1088,65,188.9664429530201,high cdg cell,188.9664429530201,
529,strain,14,AKS1088,70,186.46308724832213,high cdg cell,186.46308724832213,
530,strain,15,AKS1088,75,182.72955974842768,high cdg cell,182.72955974842768,
531,strain,16,AKS1088,80,183.5723270440252,high cdg cell,183.5723270440252,
532,strain,0,AKS1088,0,583.5037593984962,high cdg cell,583.5037593984962,
533,strain,1,AKS1088,5,597.25,high cdg cell,597.25,
534,strain,2,AKS1088,10,617.3630136986301,high cdg cell,617.3630136986301,
535,strain,3,AKS1088,15,613.6518987341772,high cdg cell,613.6518987341772,
536,strain,4,AKS1088,20,626.8011695906433,high cdg cell,626.8011695906433,
537,strain,5,AKS1088,25,646.9766081871345,high cdg cell,646.9766081871345,
538,strain,6,AKS1088,30,635.764367816092,high cdg cell,635.764367816092,
539,strain,7,AKS1088,35,644.4444444444445,high cdg cell,644.4444444444445,
540,strain,8,AKS1088,40,643.8871794871795,high cdg cell,643.8871794871795,
541,strain,9,AKS1088,45,663.8995215311005,high cdg cell,663.8995215311005,
542,strain,10,AKS1088,50,658.1320754716982,high cdg cell,658.1320754716982,
543,strain,11,AKS1088,55,666.6651162790698,high cdg cell,666.6651162790698,
544,strain,12,AKS1088,60,664.82096069869,high cdg cell,664.82096069869,
545,strain,13,AKS1088,65,666.4763948497854,high cdg cell,666.4763948497854,
546,strain,14,AKS1088,70,666.2719665271967,high cdg cell,666.2719665271967,
547,strain,15,AKS1088,75,660.2081632653061,high cdg cell,660.2081632653061,
548,strain,16,AKS1088,80,664.5595238095239,high cdg cell,664.5595238095239,
549,strain,0,AKS1088,0,780.5067567567568,high cdg cell,780.5067567567568,
550,strain,1,AKS1088,5,802.3636363636364,high cdg cell,802.3636363636364,
551,strain,2,AKS1088,10,810.0827586206897,high cdg cell,810.0827586206897,
552,strain,3,AKS1088,15,793.5555555555555,high cdg cell,793.5555555555555,
553,strain,4,AKS1088,20,790.689024390244,high cdg cell,790.689024390244,
554,strain,5,AKS1088,25,716.6586826347306,high cdg cell,716.6586826347306,
555,strain,6,AKS1088,30,790.5963855421687,high cdg cell,790.5963855421687,
556,strain,7,AKS1088,35,813.9540229885057,high cdg cell,813.9540229885057,
557,strain,8,AKS1088,40,848.0279329608938,high cdg cell,848.0279329608938,
558,strain,9,AKS1088,45,856.9565217391304,high cdg cell,856.9565217391304,
559,strain,10,AKS1088,50,870.2608695652174,high cdg cell,870.2608695652174,
560,strain,11,AKS1088,55,871.4331550802139,high cdg cell,871.4331550802139,
561,strain,0,AKS1088,0,611.5695792880259,high cdg cell,611.5695792880259,
562,strain,1,AKS1088,5,610.9369085173502,high cdg cell,610.9369085173502,
563,strain,2,AKS1088,10,607.3137829912024,high cdg cell,607.3137829912024,
564,strain,3,AKS1088,15,623.8446327683616,high cdg cell,623.8446327683616,
565,strain,4,AKS1088,20,618.9549071618037,high cdg cell,618.9549071618037,
566,strain,5,AKS1088,25,625.1735751295337,high cdg cell,625.1735751295337,
567,strain,6,AKS1088,30,633.4531645569621,high cdg cell,633.4531645569621,
568,strain,7,AKS1088,35,626.7914572864322,high cdg cell,626.7914572864322,
569,strain,8,AKS1088,40,623.6947890818858,high cdg cell,623.6947890818858,
570,strain,9,AKS1088,45,631.3301204819277,high cdg cell,631.3301204819277,
571,strain,10,AKS1088,50,644.072463768116,high cdg cell,644.072463768116,
572,strain,11,AKS1088,55,642.9436274509804,high cdg cell,642.9436274509804,
573,strain,12,AKS1088,60,665.8916876574307,high cdg cell,665.8916876574307,
574,strain,13,AKS1088,65,662.5107913669065,high cdg cell,662.5107913669065,
575,strain,14,AKS1088,70,670.8205741626795,high cdg cell,670.8205741626795,
576,strain,15,AKS1088,75,667.8809523809524,high cdg cell,667.8809523809524,
577,strain,16,AKS1088,80,669.7790697674419,high cdg cell,669.7790697674419,
578,strain,0,AKS1088,0,673.7409090909091,high cdg cell,673.7409090909091,
579,strain,1,AKS1088,5,646.1139240506329,high cdg cell,646.1139240506329,
580,strain,2,AKS1088,10,713.368,high cdg cell,713.368,
581,strain,3,AKS1088,15,713.5018867924529,high cdg cell,713.5018867924529,
582,strain,4,AKS1088,20,732.6049822064057,high cdg cell,732.6049822064057,
583,strain,5,AKS1088,25,756.7535714285714,high cdg cell,756.7535714285714,
584,strain,6,AKS1088,30,752.1770833333334,high cdg cell,752.1770833333334,
585,strain,7,AKS1088,35,744.25,high cdg cell,744.25,
586,strain,8,AKS1088,40,760.9802631578947,high cdg cell,760.9802631578947,
587,strain,9,AKS1088,45,752.3061889250814,high cdg cell,752.3061889250814,
588,strain,10,AKS1088,50,739.9242902208202,high cdg cell,739.9242902208202,
589,strain,11,AKS1088,55,737.1661538461539,high cdg cell,737.1661538461539,
590,strain,12,AKS1088,60,737.2225609756098,high cdg cell,737.2225609756098,
591,strain,13,AKS1088,65,733.2537313432836,high cdg cell,733.2537313432836,
592,strain,0,AKS1088,0,151.40506329113924,high cdg cell,151.40506329113924,
593,strain,1,AKS1088,5,156.5060975609756,high cdg cell,156.5060975609756,
594,strain,2,AKS1088,10,153.50837988826817,high cdg cell,153.50837988826817,
595,strain,3,AKS1088,15,151.1818181818182,high cdg cell,151.1818181818182,
596,strain,4,AKS1088,20,149.37948717948717,high cdg cell,149.37948717948717,
597,strain,5,AKS1088,25,148.65625,high cdg cell,148.65625,
598,strain,6,AKS1088,30,152.22448979591837,high cdg cell,152.22448979591837,
599,strain,7,AKS1088,35,148.78391959798995,high cdg cell,148.78391959798995,
600,strain,8,AKS1088,40,147.11981566820276,high cdg cell,147.11981566820276,
601,strain,9,AKS1088,45,146.92792792792793,high cdg cell,146.92792792792793,
602,strain,10,AKS1088,50,142.76785714285714,high cdg cell,142.76785714285714,
603,strain,11,AKS1088,55,142.83116883116884,high cdg cell,142.83116883116884,
604,strain,12,AKS1088,60,143.38912133891213,high cdg cell,143.38912133891213,
605,strain,13,AKS1088,65,141.23868312757202,high cdg cell,141.23868312757202,
606,strain,14,AKS1088,70,139.23505976095618,high cdg cell,139.23505976095618,
607,strain,15,AKS1088,75,136.12307692307692,high cdg cell,136.12307692307692,
608,strain,16,AKS1088,80,138.68560606060606,high cdg cell,138.68560606060606,
