,uni_par_id,strain,movie_name,replicate,id_colony,id_par,frames,generation,age,cdg_dh,cdg_dl,cdg_norm_dh,cdg_norm_dl,len_dh,len_dl,idc_dh,idc_dl,rel_cdg_hl
14,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,29,2.0,14,453.4742152466368,415.5239852398524,1.0375935586783867,0.9507597037832712,68.30762481689453,42.75032424926758,99,6,0.9163122648855703
15,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,30,2.0,15,467.2634467618002,449.6036363636364,1.0691446751877935,1.028737293906698,68.0026626586914,43.7164421081543,99,6,0.9622058808140275
16,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,31,2.0,16,464.3912579957356,461.1971830985916,1.0625728250962594,1.0552644679112528,68.01525115966797,46.528804779052734,99,6,0.9931220176044457
17,AKS1106-0-5,AKS1106,AKS1106_TL_01_31,0,1,5,32,2.0,17,469.7324380165289,449.44370860927154,1.0747939697589224,1.0283713634916853,68.62141418457031,47.51640319824219,99,6,0.9568079021901753
0,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,32,2.0,0,372.6244897959184,383.5422222222222,1.0,1.0292995568602679,33.9793701171875,33.611297607421875,47,158,1.0292995568602679
1,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,33,2.0,1,314.734375,312.62869198312234,0.8446422165445323,0.8389912647833346,35.30624771118164,34.76792526245117,47,158,0.9933096503460175
2,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,34,2.0,2,277.17977528089887,260.6821705426357,0.7438581812824665,0.6995841059330478,36.34501647949219,36.34379577636719,47,158,0.940480488803542
3,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,35,2.0,3,333.69314079422384,224.40754716981127,0.8955212282933503,0.6022351007919967,38.27431488037109,37.42797088623047,47,158,0.6724967334830387
4,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,36,2.0,4,400.2508960573477,328.97472924187724,1.0741400713532272,0.8828585835087018,38.56498336791992,38.81687927246094,47,158,0.8219212810825087
5,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,37,2.0,5,442.02033898305086,412.8020833333333,1.1862353417112752,1.1078232768850476,40.27441787719727,39.99384689331055,47,158,0.9338983909271243
6,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,38,2.0,6,467.5374149659864,445.2943143812709,1.2547146732681218,1.1950216010363486,41.15191650390625,40.74290466308594,47,158,0.9524249827442501
7,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,39,2.0,7,476.71475409836063,459.4548387096774,1.2793435942963682,1.2330237311061194,42.49969482421875,43.41065216064453,47,158,0.9637940398523475
8,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,40,2.0,8,487.9003215434084,472.57361963190186,1.3093619311243474,1.2682301689046909,44.21058654785156,44.19376754760742,47,158,0.96858640743867
9,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,41,2.0,9,478.2415902140673,467.3304093567252,1.2834411138033197,1.2541591391716524,45.26190948486328,46.859596252441406,47,158,0.9771847930405675
10,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,42,2.0,10,481.5208333333333,439.6816901408451,1.2922415099368698,1.1799591872816868,46.6314697265625,47.63263702392578,47,158,0.9131104195370816
11,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,43,2.0,11,442.366568914956,384.3153638814016,1.1871645075105892,1.0313744115205261,48.0102767944336,49.78553771972656,47,158,0.8687712654779872
12,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,44,2.0,12,425.1468144044321,254.76666666666668,1.1409524227387189,0.6837088641334311,49.37825775146485,52.400665283203125,47,158,0.5992439741635066
13,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,45,2.0,13,366.0403225806452,199.98024691358023,0.9823302885463076,0.5366803642538547,51.607460021972656,54.485595703125,47,158,0.5463339271031296
14,AKS1106-0-46,AKS1106,AKS1106_TL_01_31,0,10,46,46,2.0,14,315.6836461126005,187.58072289156627,0.8471897439846113,0.5034041723728405,53.267608642578125,56.56854248046875,47,158,0.594204752769038
0,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,40,2.0,0,416.6878306878307,394.8507462686568,1.0,0.9475936593033514,26.325420379638672,21.09432601928711,57,192,0.9475936593033515
1,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,41,2.0,1,346.0103092783505,330.2158273381295,0.8303825641060549,0.7924777327742905,28.0,21.60881996154785,57,192,0.9543525683579703
2,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,42,2.0,2,291.27777777777777,275.7278911564626,0.6990311603220154,0.6617133279398053,29.144670486450195,22.188007354736328,57,192,0.9466149229098468
3,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,43,2.0,3,284.4975845410628,277.9671052631579,0.6827595230497608,0.6670871688388761,30.12439727783203,22.80137252807617,57,192,0.9770455721497968
4,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,44,2.0,4,351.1605504587156,342.515923566879,0.8427425151318949,0.8219964643591453,32.106475830078125,24.29621315002441,57,192,0.975382693527094
5,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,45,2.0,5,433.8311111111111,422.6666666666667,1.0411417832745005,1.014348477537649,33.0,24.74873733520508,57,192,0.9742654591648567
6,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,46,2.0,6,478.89956331877727,468.36470588235295,1.1493005747930125,1.1240182011296531,33.054649353027344,25.49429702758789,57,192,0.9780019481257872
7,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,47,2.0,7,505.210970464135,493.48295454545456,1.2124447446189592,1.1842989360424983,35.10930252075195,26.234235763549805,57,192,0.9767859040988244
8,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,48,2.0,8,524.320987654321,510.8636363636364,1.258306456391633,1.2260104537258714,36.124786376953125,26.90673828125,57,192,0.9743337543078536
9,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,49,2.0,9,530.5632183908046,523.6042780748663,1.273287049240192,1.2565864407668148,38.20092010498047,28.421459197998047,57,192,0.9868838621398507
10,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,50,2.0,10,515.2051282051282,499.0969387755102,1.2364295049238037,1.197771813857981,40.3099365234375,29.83078956604004,57,192,0.9687344155797988
11,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,51,2.0,11,520.9501779359431,344.8333333333333,1.2502169239644112,0.8275579653096985,41.40587615966797,30.47505760192871,57,192,0.661931501203431
12,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,52,2.0,12,536.8710801393728,245.75,1.2884251485174272,0.5897700434263656,41.42021942138672,31.890438079833984,57,192,0.45774490206513413
13,AKS1106-0-56,AKS1106,AKS1106_TL_01_31,0,12,56,53,2.0,13,541.3986486486486,207.31304347826088,1.2992907610355613,0.4975260331842358,44.38383102416992,32.648033142089844,57,192,0.38292124296158114
0,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,51,3.0,0,325.33962264150944,308.7230769230769,1.0,0.9489255394608291,27.0,20.0,62,235,0.948925539460829
1,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,52,3.0,1,347.49056603773585,273.52592592592595,1.0680855999536043,0.8407396667676202,28.0,20.98442649841309,62,235,0.7871463362151315
2,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,53,3.0,2,408.6991150442478,251.58450704225356,1.2562229946845174,0.7732980846279324,29.0,22.070741653442383,62,235,0.6155738972300339
3,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,54,3.0,3,467.1799163179916,308.36986301369865,1.4359760810098914,0.9478398619570857,30.0,22.945587158203125,62,235,0.6600666086934331
4,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,55,3.0,4,493.8101265822785,384.1045751633987,1.51782965312653,1.1806264851626822,30.16232109069824,23.837854385375977,62,235,0.7778385952143881
5,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,56,3.0,5,479.6309523809524,445.5741935483871,1.4742469684040178,1.369566331732559,32.32990264892578,24.659847259521484,62,235,0.9289938260583412
6,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,57,3.0,6,505.7105263157895,488.503144654088,1.5544080435386443,1.5015175240194085,34.2344856262207,24.607318878173828,62,235,0.9659738511138753
7,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,58,3.0,7,544.3754512635379,483.3558282208589,1.6732528514160825,1.4856961605118322,35.35533905029297,25.0,62,235,0.887908936927542
8,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,59,3.0,8,598.2841726618705,505.7109826589596,1.83895268521018,1.5544094462056985,36.34166717529297,26.159326553344727,62,235,0.8452688634716231
9,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,60,3.0,9,607.4554794520548,523.6379310344828,1.8671426324281681,1.6095117058996455,38.140567779541016,26.0,62,235,0.8620186149391916
10,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,61,3.0,10,615.4150326797386,523.1559139784946,1.8916079993055817,1.608030124738167,39.62320709228516,26.0,62,235,0.8500863420584405
11,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,62,3.0,11,604.203125,515.8010204081633,1.857145834541553,1.585423306943841,40.94756317138672,28.0,62,235,0.8536881043244575
12,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,63,3.0,12,610.745508982036,521.6974358974359,1.8772552326189125,1.6035471845133735,43.3851318359375,28.152420043945312,62,235,0.8541977439457203
13,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,64,3.0,13,592.4735376044569,521.1481481481482,1.8210924719037413,1.6018588326771357,44.72075653076172,27.387022018432617,62,235,0.8796142191519675
14,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,65,3.0,14,556.7472527472528,509.105,1.711280194606762,1.564841674882561,46.864105224609375,28.44102478027344,62,235,0.9144275027633032
15,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,66,3.0,15,474.7065217391304,470.2871794871795,1.4591106914210932,1.4455269102140298,49.32859802246094,27.65237808227539,62,235,0.9906903696293023
16,AKS1106-0-61,AKS1106,AKS1106_TL_01_31,0,13,61,67,3.0,16,343.8386243386244,356.9408866995074,1.0568605863218172,1.0971331551976973,50.980201721191406,29.60110282897949,62,235,1.0381058480154324
0,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,38,3.0,0,404.7412935323383,388.82625482625485,1.0,0.9606784902840365,29.998266220092773,34.82109832763672,182,79,0.9606784902840365
1,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,39,3.0,1,346.375,330.68461538461537,0.8557935786018954,0.8170271249039087,31.38044548034668,36.4906120300293,182,79,0.9547011631457679
2,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,40,3.0,2,264.30357142857144,251.6441947565543,0.6530185470375138,0.6217408472467815,31.87401008605957,37.45817947387695,182,79,0.9521028921266833
3,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,41,3.0,3,261.7564102564103,209.34736842105264,0.6467252401452739,0.5172374842062564,32.605064392089844,39.239524841308594,182,79,0.7997793376520598
4,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,42,3.0,4,336.63786008230454,230.08965517241376,0.8317358902135534,0.5684857434840161,33.287384033203125,39.77626037597656,182,79,0.6834931018042925
5,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,43,3.0,5,403.5787401574803,233.7641196013289,0.9971276630444303,0.5775642943698095,35.460418701171875,40.7470588684082,182,79,0.5792280324531265
6,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,44,3.0,6,417.7547892720307,238.7444089456869,1.0321526267461332,0.5898691652192675,36.227386474609375,43.40954208374024,182,79,0.5714941278392454
7,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,45,3.0,7,398.7924528301887,303.3834355828221,0.9853021157040052,0.7495737164228392,37.78890609741211,44.39348220825195,182,79,0.7607552084542756
8,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,46,3.0,8,406.5791366906475,393.2822085889571,1.0045407849104537,0.9716878778456894,38.81024169921875,45.37734603881836,182,79,0.9672955965967147
9,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,47,3.0,9,428.72240802675583,398.0,1.0592504764836936,0.9833441913635637,40.306251525878906,46.31990814208984,182,79,0.9283396261740569
10,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,48,3.0,10,448.1217105263158,403.0906344410876,1.1071806057034095,0.9959216933937115,41.57484436035156,47.06145858764648,182,79,0.8995115054070032
11,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,49,3.0,11,460.8006535947712,396.91545189504376,1.1385066484647033,0.9806645831242092,43.411766052246094,48.05780029296875,182,79,0.8613604360120805
12,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,50,3.0,12,459.1529051987768,410.2832861189802,1.1344355333540759,1.0136926789413423,45.61785507202149,50.0525016784668,182,79,0.8935656977741654
13,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,51,3.0,13,455.2412790697674,410.25815217391306,1.1247710237240576,1.0136305801501668,47.42281723022461,52.1655502319336,182,79,0.9011883830311431
14,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,52,3.0,14,416.0560224089636,413.6865284974093,1.0279554595921685,1.0221011176966954,49.60808563232422,54.30649948120117,182,79,0.9943048681332987
15,AKS1106-0-78,AKS1106,AKS1106_TL_01_31,0,8,78,53,3.0,15,341.21525885558583,405.0154241645244,0.8430453336689827,1.0006772984041081,51.893287658691406,55.43986129760742,182,79,1.1869792269047998
0,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,39,3.0,0,342.46853146853147,337.5739130434783,1.0,0.9857078301353275,22.7363395690918,32.568504333496094,259,114,0.9857078301353275
1,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,40,3.0,1,292.47945205479454,276.45416666666665,0.8540330721792747,0.8072396184292024,24.01102638244629,34.17303466796875,259,114,0.9452088504831935
2,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,41,3.0,2,259.89312977099235,247.4625,0.7588817829671841,0.7225846384742614,23.533933639526367,34.13488006591797,259,114,0.9521702255771604
3,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,42,3.0,3,239.1705426356589,243.930612244898,0.6983723193780088,0.7122716098874975,24.0,35.04940414428711,259,114,1.0199024075322283
4,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,43,3.0,4,235.0078125,269.8392156862745,0.6862172459824801,0.7879241182516336,25.31744384765625,36.66496276855469,259,114,1.1482138096420709
5,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,44,3.0,5,233.63571428571427,296.6678832116788,0.6822107516969992,0.8662631919480136,26.663475036621094,38.83880233764648,259,114,1.269788243285794
6,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,45,3.0,6,291.4577464788732,319.87108013937285,0.8510497160982352,0.9340159773738655,27.645811080932617,39.775840759277344,259,114,1.0974869736823387
7,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,46,3.0,7,355.58,330.5704467353952,1.0382851775468114,0.9652578744034777,28.63295555114746,41.48453521728516,259,114,0.9296654669424468
8,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,47,3.0,8,416.12418300653593,340.2884012539185,1.2150727578448255,0.9936340714130305,29.610490798950195,43.41644287109375,259,114,0.8177568503596766
9,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,48,3.0,9,462.9205298013245,366.45714285714286,1.3517169820429502,1.0700461770479943,30.404428482055664,44.63368606567383,259,114,0.7916199849991927
10,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,49,3.0,10,487.541935483871,367.0326409495549,1.4236109034405398,1.0717266178462899,31.40061378479004,46.57247161865234,259,114,0.7528227096717041
11,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,50,3.0,11,508.4085365853659,370.0229885057472,1.4845408843997165,1.0804583618794408,32.38725280761719,47.79744720458984,259,114,0.7278064034702088
12,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,51,3.0,12,518.8715083798883,347.15384615384613,1.5150925142083194,1.0136810079023135,33.35032272338867,48.60781097412109,259,114,0.6690555186539165
13,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,52,3.0,13,505.1333333333333,318.2911051212938,1.4749773684819527,0.9294024877451864,34.36256790161133,50.54216384887695,259,114,0.6301130496000273
14,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,53,3.0,14,491.7712765957447,287.3844155844156,1.4359604793088334,0.8391556863694573,35.34989929199219,52.19482421875,259,114,0.5843863382461373
15,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,54,3.0,15,453.5572916666667,241.1876543209877,1.3243765484722876,0.7042622377208102,36.34217834472656,54.70268249511719,259,114,0.5317688829005619
16,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,55,3.0,16,400.9558823529412,203.46572104018912,1.1707816792206032,0.5941150860422487,37.44761657714844,57.56682968139648,259,114,0.5074516424255587
17,AKS1106-1-113,AKS1106,AKS1106_TL_01_32,1,9,113,56,3.0,17,355.27522935779814,196.49172576832152,1.0373952544905383,0.5737511850380818,39.59217071533203,58.52097702026367,259,114,0.553069027985721
0,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,30,3.0,0,206.1769911504425,234.42105263157896,1.0,1.136989395972548,30.366670608520508,25.0,23,210,1.136989395972548
1,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,31,3.0,1,212.640350877193,233.52777777777777,1.0313485985545028,1.1326568327276543,31.342159271240234,26.23020362854004,23,210,1.0982288959476367
2,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,32,3.0,2,272.7448559670782,211.29444444444445,1.322867573365947,1.024820680840511,31.770814895629883,27.65863609313965,23,210,0.7746963501667244
3,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,33,3.0,3,349.89516129032256,252.17582417582415,1.6970621180275751,1.223103619704186,33.519649505615234,27.77696228027344,23,210,0.7207182381312881
4,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,34,3.0,4,402.8365019011407,316.6387434554974,1.9538383000613313,1.5357617825766676,33.91992950439453,29.11802673339844,23,210,0.786022969520282
5,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,35,3.0,5,451.52830188679246,383.56410256410254,2.1900033527859706,1.8603632753774395,34.39141082763672,29.73153686523437,23,210,0.8494796471479434
6,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,36,3.0,6,490.6159420289855,433.7079207920792,2.379586292783731,2.103570909498882,35.2275390625,30.4615421295166,23,210,0.8840069872137499
7,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,37,3.0,7,490.0962199312715,477.7961165048544,2.3770655357641717,2.3174075527963147,36.612083435058594,30.869781494140625,23,210,0.9749026764006832
8,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,38,3.0,8,508.4020618556701,504.76056338028167,2.4658525620092164,2.4481905597893308,36.80000305175781,32.64921951293945,23,210,0.9928373648562775
9,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,39,3.0,9,506.9967105263158,521.2191780821918,2.459036324554626,2.528018161356669,37.984981536865234,33.1199951171875,23,210,1.0280523862592945
10,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,40,3.0,10,508.7857142857143,537.4166666666666,2.467713353690691,2.6065792485764154,39.82411193847656,34.87858200073242,23,210,1.0562731059010717
11,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,41,3.0,11,532.2642642642643,527.9745762711865,2.5815890575097376,2.560783205367159,40.45866012573242,35.76067352294922,23,210,0.9919406800698759
12,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,42,3.0,12,538.692082111437,492.45416666666665,2.6127652707782802,2.3885020531089936,41.854923248291016,36.69384765625,23,210,0.9141663354999799
13,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,43,3.0,13,524.146408839779,439.9325396825397,2.542215821053096,2.1337615668352212,44.01032638549805,38.55561065673828,23,210,0.8393314010418379
14,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,44,3.0,14,446.2228260869565,373.8615384615385,2.1642707248616224,1.813303882142409,45.41527557373047,39.513126373291016,23,210,0.8378359792573301
15,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,45,3.0,15,328.1151832460733,299.3492647058824,1.59142483074969,1.4519043227643877,47.421119689941406,41.1632080078125,23,210,0.9123298158420862
16,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,46,3.0,16,222.52272727272728,239.50357142857143,1.0792801176847018,1.161640637455085,48.841758728027344,42.87972259521485,23,210,1.0763106059500709
17,AKS1106-1-22,AKS1106,AKS1106_TL_01_32,1,6,22,47,3.0,17,195.19402985074623,216.37847222222223,0.9467304220591606,1.0494792411842695,51.623565673828125,45.28740310668945,23,210,1.1085301757829096
0,AKS1106-1-26,AKS1106,AKS1106_TL_01_32,1,7,26,39,2.0,0,304.209726443769,350.6137566137566,1.0,1.1525396005987503,41.0678596496582,32.50724792480469,27,258,1.1525396005987503
1,AKS1106-1-26,AKS1106,AKS1106_TL_01_32,1,7,26,40,2.0,1,202.34267912772583,231.3957219251337,0.6651420435931638,0.7606453765636108,42.87770080566406,31.695411682128903,27,258,1.1435833652230558
2,AKS1106-1-26,AKS1106,AKS1106_TL_01_32,1,7,26,41,2.0,2,185.71103896103892,204.6888888888889,0.6104704183262407,0.672854518104056,43.82213973999024,32.229862213134766,27,258,1.1021902092305425
3,AKS1106-1-26,AKS1106,AKS1106_TL_01_32,1,7,26,42,2.0,3,227.0614886731392,207.50279329608935,0.7463978595540071,0.6821044012031113,45.5207405090332,34.53378677368164,27,258,0.9138616790925516
4,AKS1106-1-26,AKS1106,AKS1106_TL_01_32,1,7,26,43,2.0,4,345.0576923076923,249.40314136125656,1.1342756733699433,0.8198394715277355,47.40464019775391,36.671512603759766,27,258,0.7227867887636037
